id;customer_id;type;name;parent_id/id;Use Parent Address;street;street2;zip;city;country_id/id;country_id/name;phone;mobile;email;website;industry_id/id;industry_id/name;is_company;customer;supplier;
demo_comp_cct_10000148;10000148;Contact;Gina Nyman;demo_parent_10000122;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000149;10000149;Contact;Asma Lantz;demo_parent_10000122;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000150;10000150;Contact;Botvid Fransson;demo_parent_10000122;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000151;10000151;Contact;Lovisa Moberg;demo_parent_10000132;;Garvargatan 24;0;75240;UPPSALA             ;base.se;Sverige;0953-80 81 86;+46.72512864;lovisa.moberg@medaaktieolag.se;;;;;;;
demo_comp_cct_10000152;10000152;Contact;Leone Källström;demo_parent_10000132;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000153;10000153;Contact;Karolina Blomkvist;demo_parent_10000132;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000154;10000154;Contact;Melanie Wahlqvist;demo_parent_10000132;;Stigbergsgatan 56;0;27137;YSTAD               ;base.se;Sverige;0954-83 03 53;+46.73171548;melanie.wahlqvist@medaaktieolag.se;;;;;;;
demo_comp_cct_10000155;10000155;Contact;Kenneth Pehrsson;demo_parent_10000133;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000156;10000156;Contact;Matilda Friman;demo_parent_10000133;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000157;10000157;Contact;Antonio Nordstrand;demo_parent_10000133;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000158;10000158;Contact;Pamela Modin;demo_parent_10000133;;Museivägen 45;0;16559;HÄSSELBY            ;base.se;Sverige;08-604 81 49;+46.70957629;pamela.modin@maxhotell-ochrestauranginvest.se;;;;;;;
demo_comp_cct_10000159;10000159;Contact;Ahmed Forsell;demo_parent_10000133;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000160;10000160;Contact;Anastasija Spångberg;demo_parent_10000134;;Tyghusplan 71;0;93197;SKELLEFTEÅ          ;base.se;Sverige;0640-65 71 49;+46.70776818;anastasija.spangberg@samsungelectronicsnordic.se;;;;;;;
demo_comp_cct_10000161;10000161;Contact;Josef Fridh;demo_parent_10000134;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000162;10000162;Contact;Joel Åhlön;demo_parent_10000134;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000163;10000163;Contact;Villiam Olsson;demo_parent_10000144;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000164;10000164;Contact;Emmie Sjödahl;demo_parent_10000144;;Heliosgatan 64;0;41302;GÖTEBORG            ;base.se;Sverige;08-272 47 25;+46.73387256;emmie.sjodahl@fordmotorcompany.se;;;;;;;
demo_comp_cct_10000165;10000165;Contact;Sten Glans;demo_parent_10000144;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000166;10000166;Contact;Tage Morin;demo_parent_10000144;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000167;10000167;Contact;Ahmed Enström;demo_parent_10000145;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000168;10000168;Contact;Lage Vesterberg;demo_parent_10000145;;Östermalmstorg 76;0;83021;TANDSBYN            ;base.se;Sverige;096-266 60 12;+46.74714080;lage.vesterberg@ekmanco.se;;;;;;;
demo_comp_cct_10000169;10000169;Contact;Zoe Bergstrand;demo_parent_10000145;;Terminalslingan 72;0;24655;LÖDDEKÖPINGE        ;base.se;Sverige;0927-84 86 91;+46.73179287;zoe.bergstrand@ekmanco.se;;;;;;;
demo_comp_cct_10000170;10000170;Contact;Pierre Bergström;demo_parent_10000145;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000171;10000171;Contact;Otto Paulsson;demo_parent_10000145;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000172;10000172;Contact;Elna Lindborg;demo_parent_10000146;;Amiralitetsbacken 59;0;85356;SUNDSVALL           ;base.se;Sverige;0136-66 88 94;+46.75052836;elna.lindborg@hectorrailholding.se;;;;;;;
demo_comp_cct_10000173;10000173;Contact;Denize Östergren;demo_parent_10000146;;Urvädersgränd 20;0;79171;FALUN               ;base.se;Sverige;08-140 27 43;+46.73228596;denize.östergren@hectorrailholding.se;;;;;;;
demo_comp_cct_10000174;10000174;Contact;Conny Westin;demo_parent_10000146;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000175;10000175;Contact;Christopher Palmgren;demo_parent_10000156;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000176;10000176;Contact;Ylva Vestin;demo_parent_10000156;;Dag Hammarskjölds Väg 53;0;14343;VÅRBY               ;base.se;Sverige;08-456 69 31;+46.78526293;ylva.vestin@andershedininvest.com;;;;;;;
demo_comp_cct_10000177;10000177;Contact;Anja Eklund;demo_parent_10000156;;Järntorget 31;0;21438;MALMÖ               ;base.se;Sverige;023-453 74 91;+46.73819178;anja.eklund@andershedininvest.com;;;;;;;
demo_comp_cct_10000178;10000178;Contact;Kelly Ramström;demo_parent_10000156;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000179;10000179;Contact;Lola Hallman;demo_parent_10000157;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000180;10000180;Contact;Livia Pålsson;demo_parent_10000157;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000181;10000181;Contact;Kira Käck;demo_parent_10000157;;Vasaplan 82;0;70213;ÖREBRO              ;base.se;Sverige;0212-00 82 60;+46.71986616;kira.kack@radissonhospitality.se;;;;;;;
demo_comp_cct_10000182;10000182;Contact;Valentin Landgren;demo_parent_10000157;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000183;10000183;Contact;Lovis Morin;demo_parent_10000157;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000184;10000184;Contact;Ossian Nordin;demo_parent_10000158;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000185;10000185;Contact;Anastasia Helgesson;demo_parent_10000158;;Andréegatan 45;0;51690;DALSJÖFORS          ;base.se;Sverige;08-407 97 26;+46.76020795;anastasia.helgesson@byggmaxgroup.com;;;;;;;
demo_comp_cct_10000186;10000186;Contact;Lavin Tjernström;demo_parent_10000158;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000187;10000187;Contact;Teo Dahlman;demo_parent_10000168;;Västgötagatan 42;0;52162;STENSTORP           ;base.se;Sverige;0725-96 30 60;+46.73303502;teo.dahlman@zerochaos.se;;;;;;;
demo_comp_cct_10000188;10000188;Contact;Herman Rönnqvist;demo_parent_10000168;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000189;10000189;Contact;Artur Ringdahl;demo_parent_10000168;;Mälartorget 27;0;79177;FALUN               ;base.se;Sverige;037-649 10 56;+46.70647954;artur.ringdahl@zerochaos.se;;;;;;;
demo_comp_cct_10000190;10000190;Contact;Destiny Ekström;demo_parent_10000168;;Nybrogatan 47;0;13559;TYRESÖ              ;base.se;Sverige;0694-06 81 25;+46.74666548;destiny.ekstrom@zerochaos.se;;;;;;;
demo_comp_cct_10000191;10000191;Contact;Emmi Nyberg;demo_parent_10000169;;Rökubbsgatan 4;0;57393;TRANÅS              ;base.se;Sverige;08-799 93 34;+46.70093818;emmi.nyberg@mycronic.se;;;;;;;
demo_comp_cct_10000192;10000192;Contact;Amira Sandén;demo_parent_10000169;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000193;10000193;Contact;Ilona Tuvesson;demo_parent_10000169;;Dalslandsgatan 83;0;34332;ÄLMHULT             ;base.se;Sverige;0356-90 47 85;+46.78824932;ilona.tuvesson@mycronic.se;;;;;;;
demo_comp_cct_10000194;10000194;Contact;Jasmine Kihlström;demo_parent_10000169;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000195;10000195;Contact;Simona Börjesson;demo_parent_10000169;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000196;10000196;Contact;Flora Roth;demo_parent_10000170;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000197;10000197;Contact;Juni Freij;demo_parent_10000170;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000198;10000198;Contact;Zainab Welander;demo_parent_10000170;;Torbjörn Klockares Gata 74;0;37294;LISTERBY            ;base.se;Sverige;079-653 28 40;+46.77302647;zainab.welander@gambrolundia.com;;;;;;;
demo_comp_cct_10000199;10000199;Contact;Elif Nordstrand;demo_parent_10000180;;Skansbrogatan 35;0;81834;VALBO               ;base.se;Sverige;0045-18 06 27;+46.76367192;elif.nordstrand@recipharm.se;;;;;;;
demo_comp_cct_10000200;10000200;Contact;Lizette Lind;demo_parent_10000180;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000201;10000201;Contact;Franz Håkansson;demo_parent_10000180;;Lästmakargatan 91;0;44230;KUNGÄLV             ;base.se;Sverige;078-264 96 57;+46.75934103;franz.hakansson@recipharm.se;;;;;;;
demo_comp_cct_10000202;10000202;Contact;Lea Krook;demo_parent_10000180;;Repslagargatan 46;0;41837;GÖTEBORG            ;base.se;Sverige;0151-51 85 78;+46.79749565;lea.krook@recipharm.se;;;;;;;
demo_comp_cct_10000203;10000203;Contact;Vanja Kempe;demo_parent_10000181;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000204;10000204;Contact;Anas Grip;demo_parent_10000181;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000205;10000205;Contact;Charlie Wiklund;demo_parent_10000181;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000206;10000206;Contact;Sverker Zackrisson;demo_parent_10000181;;Geijersvägen 79;0;26933;BÅSTAD              ;base.se;Sverige;08-284 29 44;+46.70367602;sverker.zackrisson@assemblin.se;;;;;;;
demo_comp_cct_10000207;10000207;Contact;Estrid Gradin;demo_parent_10000181;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000208;10000208;Contact;Aaron Nystedt;demo_parent_10000182;;Patentgatan 70;0;18166;LIDINGÖ             ;base.se;Sverige;0976-47 82 30;+46.72399450;aaron.nystedt@borealis.com;;;;;;;
demo_comp_cct_10000209;10000209;Contact;Dina Edlund;demo_parent_10000182;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000210;10000210;Contact;Tommy Cederlund;demo_parent_10000182;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000211;10000211;Contact;Alva Södergren;demo_parent_10000192;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000212;10000212;Contact;John Enström;demo_parent_10000192;;Ahlsellvägen 19;0;45748;HAMBURGSUND         ;base.se;Sverige;08-959 72 39;+46.75852322;john.enstrom@sodersjukhuset.se;;;;;;;
demo_comp_cct_10000213;10000213;Contact;Eva Lorentzon;demo_parent_10000192;;Storkyrkobrinken 71;0;13935;VÄRMDÖ              ;base.se;Sverige;016-373 41 20;+46.78219766;eva.lorentzon@sodersjukhuset.se;;;;;;;
demo_comp_cct_10000214;10000214;Contact;Nadin Wihlborg;demo_parent_10000192;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000215;10000215;Contact;Jonas Öst;demo_parent_10000193;;Laduviksvägen 43;0;55303;JÖNKÖPING           ;base.se;Sverige;08-296 97 51;+46.75815266;jonas.öst@jftholding(danielwellington).se;;;;;;;
demo_comp_cct_10000216;10000216;Contact;Tea Enberg;demo_parent_10000193;;Drakens Gränd 66;0;95595;NIEMISEL            ;base.se;Sverige;042-082 12 44;+46.76897441;tea.enberg@jftholding(danielwellington).se;;;;;;;
demo_comp_cct_10000217;10000217;Contact;Erland Björn;demo_parent_10000193;;Norra Stationsgatan 87;0;22478;LUND                ;base.se;Sverige;0534-86 81 73;+46.71568628;erland.bjorn@jftholding(danielwellington).se;;;;;;;
demo_comp_cct_10000218;10000218;Contact;Paul Mellgren;demo_parent_10000193;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000219;10000219;Contact;Kira Olsén;demo_parent_10000193;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000220;10000220;Contact;Oskar Renberg;demo_parent_10000194;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000221;10000221;Contact;Fanny Åsberg;demo_parent_10000194;;Nybohovsgränd 91;0;62369;KATTHAMMARSVIK      ;base.se;Sverige;08-780 43 48;+46.70646174;fanny.åsberg@cellmark.com;;;;;;;
demo_comp_cct_10000222;10000222;Contact;Stina Åkerlind;demo_parent_10000194;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000223;10000223;Contact;Börje Rehn;demo_parent_10000204;;Kungsträdgårdsgatan 62;0;12745;SKÄRHOLMEN          ;base.se;Sverige;0165-60 83 96;+46.70417917;borje.rehn@dustingroup.com;;;;;;;
demo_comp_cct_10000224;10000224;Contact;Simone Ölund;demo_parent_10000204;;Skansbacken 72;0;39359;KALMAR              ;base.se;Sverige;08-792 48 65;+46.76032239;simone.ölund@dustingroup.com;;;;;;;
demo_comp_cct_10000225;10000225;Contact;Fingal Peterson;demo_parent_10000204;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000226;10000226;Contact;Josephine Nordmark;demo_parent_10000204;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000227;10000227;Contact;Pontus Kroon;demo_parent_10000205;;Lugnets Allé 17;0;44495;ÖDSMÅL              ;base.se;Sverige;08-101 42 91;+46.75553892;pontus.kroon@jysk.se;;;;;;;
demo_comp_cct_10000228;10000228;Contact;Eva Sundell;demo_parent_10000205;;Frihamnsgatan 35;0;58564;LINGHEM             ;base.se;Sverige;087-902 44 21;+46.76188494;eva.sundell@jysk.se;;;;;;;
demo_comp_cct_10000229;10000229;Contact;Alice Nylander;demo_parent_10000205;;Brännkyrkagatan 53;0;21617;LIMHAMN             ;base.se;Sverige;0373-34 84 32;+46.73215251;alice.nylander@jysk.se;;;;;;;
demo_comp_cct_10000230;10000230;Contact;Lydia Kvist;demo_parent_10000205;;Brunbärsvägen 57;0;13535;TYRESÖ              ;base.se;Sverige;08-703 97 53;+46.72280311;lydia.kvist@jysk.se;;;;;;;
demo_comp_cct_10000231;10000231;Contact;Jenna Bladh;demo_parent_10000205;;Ekermans Gränd 92;0;75317;UPPSALA             ;base.se;Sverige;076-486 15 00;+46.72674526;jenna.bladh@jysk.se;;;;;;;
demo_comp_cct_10000232;10000232;Contact;Fridolf Wester;demo_parent_10000206;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000233;10000233;Contact;Safa Eklund;demo_parent_10000206;;Blecktornsstigen 25;0;46471;KÖPMANNEBRO         ;base.se;Sverige;08-748 94 95;+46.71643104;safa.eklund@acando.se;;;;;;;
demo_comp_cct_10000234;10000234;Contact;Roland Engqvist;demo_parent_10000206;;Östra Varvsgatan 29;0;42347;TORSLANDA           ;base.se;Sverige;013-394 88 72;+46.76562838;roland.engqvist@acando.se;;;;;;;
demo_comp_cct_10000235;10000235;Contact;Engelbrekt Sjöstedt;demo_parent_10000216;;Lindarängsvägen 96;0;54291;TORSÖ               ;base.se;Sverige;0489-72 03 07;+46.78915014;engelbrekt.sjostedt@lifco.se;;;;;;;
demo_comp_cct_10000236;10000236;Contact;Anja Bäcklund;demo_parent_10000216;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000237;10000237;Contact;Bruno Hagelin;demo_parent_10000216;TRUE;;0;;;;;;;;;;;;;;
demo_comp_cct_10000238;10000238;Contact;Vilhelmina Stenmark;demo_parent_10000216;;Nybrohamnen 50;0;68194;KRISTINEHAMN        ;base.se;Sverige;0793-53 36 88;+46.73659187;vilhelmina.stenmark@lifco.se;;;;;;;
demo_comp_cct_10000239;10000239;Contact;Estrid Måller;demo_parent_10000217;TRUE;;0;;;;;;;;;;;;;;
#REFERENS!;#REFERENS!;Contact;Viktor Engdahl;demo_parent_10000217;TRUE;;0;;;;;;;;;;;;;;
#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;#REFERENS!;;;;;;;
demo_cct_delvryadr_10000000;10000000;Shipping address;demo_cct_delvryadr_10000000;base.main_partner;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000001;10000001;Shipping address;demo_cct_delvryadr_10000001;demo_comp_cct_10000001;;Eremitvägen 7;0;89591;BREDBYN             ;base.se;Sverige;08-933 37 50;+46.70723803;0;;;;;;;
demo_cct_delvryadr_10000002;10000002;Shipping address;demo_cct_delvryadr_10000002;demo_comp_cct_10000002;;Karlavägen 80;0;45650;SMÖGEN              ;base.se;Sverige;08-704 76 78;+46.78890852;0;;;;;;;
demo_cct_delvryadr_10000003;10000003;Shipping address;demo_cct_delvryadr_10000003;demo_comp_cct_10000003;;Härdgången 27;0;16864;BROMMA              ;base.se;Sverige;08-909 79 04;+46.71017729;0;;;;;;;
demo_cct_delvryadr_10000004;10000004;Shipping address;demo_cct_delvryadr_10000004;demo_comp_cct_10000004;;Lilla Skuggans Väg 58;0;52293;TIDAHOLM            ;base.se;Sverige;08-726 61 91;+46.74726280;0;;;;;;;
demo_cct_delvryadr_10000005;10000005;Shipping address;demo_cct_delvryadr_10000005;demo_comp_cct_10000005;;Sjötullsbacken 34;0;50462;BORÅS               ;base.se;Sverige;08-565 78 86;+46.70651246;0;;;;;;;
demo_cct_delvryadr_10000006;10000006;Shipping address;demo_cct_delvryadr_10000006;demo_comp_cct_10000006;;Pilgatan 32;0;85633;SUNDSVALL           ;base.se;Sverige;08-554 47 46;+46.72647920;0;;;;;;;
demo_cct_delvryadr_10000007;10000007;Shipping address;demo_cct_delvryadr_10000007;demo_comp_cct_10000007;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000008;10000008;Shipping address;demo_cct_delvryadr_10000008;demo_comp_cct_10000008;;Buteljgatan 63;0;17230;SUNDBYBERG          ;base.se;Sverige;08-168 07 17;+46.79300975;0;;;;;;;
demo_cct_delvryadr_10000009;10000009;Shipping address;demo_cct_delvryadr_10000009;demo_comp_cct_10000009;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000010;10000010;Shipping address;demo_cct_delvryadr_10000010;demo_comp_cct_10000010;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000011;10000011;Shipping address;demo_cct_delvryadr_10000011;demo_comp_cct_10000011;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000012;10000012;Shipping address;demo_cct_delvryadr_10000012;demo_comp_cct_10000012;;Hammarby Kaj 16;0;63370;HÅLLSTA             ;base.se;Sverige;08-485 79 86;+46.72518802;0;;;;;;;
demo_cct_delvryadr_10000013;10000013;Shipping address;demo_cct_delvryadr_10000013;demo_comp_cct_10000013;;Hunduddsvägen 9;0;81630;OCKELBO             ;base.se;Sverige;08-762 68 79;+46.74528186;0;;;;;;;
demo_cct_delvryadr_10000014;10000014;Shipping address;demo_cct_delvryadr_10000014;demo_comp_cct_10000014;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000015;10000015;Shipping address;demo_cct_delvryadr_10000015;demo_comp_cct_10000015;;Snoilskyvägen 38;0;36293;TINGSRYD            ;base.se;Sverige;08-612 25 85;+46.70766956;0;;;;;;;
demo_cct_delvryadr_10000016;10000016;Shipping address;demo_cct_delvryadr_10000016;demo_comp_cct_10000016;;Lidnersgatan 67;0;62344;KLINTEHAMN          ;base.se;Sverige;08-671 81 00;+46.75526950;0;;;;;;;
demo_cct_delvryadr_10000017;10000017;Shipping address;demo_cct_delvryadr_10000017;demo_comp_cct_10000017;;Tjärhovsplan 71;0;93693;BOLIDEN             ;base.se;Sverige;08-138 51 20;+46.70919722;0;;;;;;;
demo_cct_delvryadr_10000018;10000018;Shipping address;demo_cct_delvryadr_10000018;demo_comp_cct_10000001;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000019;10000019;Shipping address;demo_cct_delvryadr_10000019;demo_parent_10000002;;Berzelii Park 30;0;93399;ARVIDSJAUR          ;base.se;Sverige;08-909 80 49;+46.77855436;0;;;;;;;
demo_cct_delvryadr_10000020;10000020;Shipping address;demo_cct_delvryadr_10000020;demo_parent_10000003;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000021;10000021;Shipping address;demo_cct_delvryadr_10000021;demo_parent_10000004;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000022;10000022;Shipping address;demo_cct_delvryadr_10000022;demo_parent_10000005;;Buteljgatan 6;0;11339;STOCKHOLM           ;base.se;Sverige;08-603 49 01;+46.78658557;0;;;;;;;
demo_cct_delvryadr_10000023;10000023;Shipping address;demo_cct_delvryadr_10000023;demo_parent_10000006;;Sandhamnsplan 64;0;14173;SEGELTORP           ;base.se;Sverige;08-457 60 71;+46.78910772;0;;;;;;;
demo_cct_delvryadr_10000024;10000024;Shipping address;demo_cct_delvryadr_10000024;demo_parent_10000002;;Welanders Väg 72;0;29538;BROMÖLLA            ;base.se;Sverige;08-644 35 58;+46.78720620;0;;;;;;;
demo_cct_delvryadr_10000025;10000025;Shipping address;demo_cct_delvryadr_10000025;demo_parent_10000008;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000026;10000026;Shipping address;demo_cct_delvryadr_10000026;demo_parent_10000009;;Höga Stigen 73;0;59038;KISA                ;base.se;Sverige;08-789 52 84;+46.79987218;0;;;;;;;
demo_cct_delvryadr_10000027;10000027;Shipping address;demo_cct_delvryadr_10000027;demo_parent_10000010;;Dalagatan 100;0;88240;LÅNGSELE            ;base.se;Sverige;08-607 68 54;+46.71361694;0;;;;;;;
demo_cct_delvryadr_10000028;10000028;Shipping address;demo_cct_delvryadr_10000028;demo_parent_10000011;;Blekholmsterrassen 36;0;37162;LYCKEBY             ;base.se;Sverige;08-241 74 15;+46.71402741;0;;;;;;;
demo_cct_delvryadr_10000029;10000029;Shipping address;demo_cct_delvryadr_10000029;demo_parent_10000012;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000030;10000030;Shipping address;demo_cct_delvryadr_10000030;demo_parent_10000013;;Höga Stigen 98;0;26152;LANDSKRONA          ;base.se;Sverige;08-819 53 93;+46.77016892;0;;;;;;;
demo_cct_delvryadr_10000031;10000031;Shipping address;demo_cct_delvryadr_10000031;demo_parent_10000014;;Holmamiralens Väg 39;0;81194;SANDVIKEN           ;base.se;Sverige;08-573 38 01;+46.75382265;0;;;;;;;
demo_cct_delvryadr_10000032;10000032;Shipping address;demo_cct_delvryadr_10000032;demo_parent_10000015;;Bergsjölundsvägen 36;0;53132;LIDKÖPING           ;base.se;Sverige;08-137 87 75;+46.74044683;0;;;;;;;
demo_cct_delvryadr_10000033;10000033;Shipping address;demo_cct_delvryadr_10000033;demo_parent_10000016;;Stickelbärsvägen 90;0;64540;STRÄNGNÄS           ;base.se;Sverige;08-777 80 07;+46.70358532;0;;;;;;;
demo_cct_delvryadr_10000034;10000034;Shipping address;demo_cct_delvryadr_10000034;demo_parent_10000017;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000035;10000035;Shipping address;demo_cct_delvryadr_10000035;demo_parent_10000018;;Bredgränd 14;0;38591;TORSÅS              ;base.se;Sverige;08-765 31 68;+46.72229825;0;;;;;;;
demo_cct_delvryadr_10000036;10000036;Shipping address;demo_cct_delvryadr_10000036;demo_parent_10000019;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000037;10000037;Shipping address;demo_cct_delvryadr_10000037;demo_parent_10000020;;Mjärdgränd 31;0;79631;ÄLVDALEN            ;base.se;Sverige;08-808 44 35;+46.70914462;0;;;;;;;
demo_cct_delvryadr_10000038;10000038;Shipping address;demo_cct_delvryadr_10000038;demo_parent_10000021;;Norra Hamnvägen 77;0;74539;ENKÖPING            ;base.se;Sverige;08-732 44 80;+46.79420060;0;;;;;;;
demo_cct_delvryadr_10000039;10000039;Shipping address;demo_cct_delvryadr_10000039;demo_parent_10000022;;Aluddsparken 32;0;13441;GUSTAVSBERG         ;base.se;Sverige;08-812 55 74;+46.79624333;0;;;;;;;
demo_cct_delvryadr_10000040;10000040;Shipping address;demo_cct_delvryadr_10000040;demo_parent_10000023;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000041;10000041;Shipping address;demo_cct_delvryadr_10000041;demo_parent_10000024;;Polhemsgatan 73;0;17975;SKÅ                 ;base.se;Sverige;08-646 65 16;+46.73717671;0;;;;;;;
demo_cct_delvryadr_10000042;10000042;Shipping address;demo_cct_delvryadr_10000042;demo_parent_10000025;;Sannadalsvägen 98;0;27171;NYBROSTRAND         ;base.se;Sverige;08-990 39 70;+46.79438784;0;;;;;;;
demo_cct_delvryadr_10000043;10000043;Shipping address;demo_cct_delvryadr_10000043;demo_parent_10000026;;Vasagatan 96;0;50490;BORÅS               ;base.se;Sverige;08-597 47 69;+46.76843524;0;;;;;;;
demo_cct_delvryadr_10000044;10000044;Shipping address;demo_cct_delvryadr_10000044;demo_parent_10000027;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000045;10000045;Shipping address;demo_cct_delvryadr_10000045;demo_parent_10000028;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000046;10000046;Shipping address;demo_cct_delvryadr_10000046;demo_parent_10000029;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000047;10000047;Shipping address;demo_cct_delvryadr_10000047;demo_parent_10000030;;Apelbergsgatan 29;0;73152;KÖPING              ;base.se;Sverige;08-530 44 14;+46.78010395;0;;;;;;;
demo_cct_delvryadr_10000048;10000048;Shipping address;demo_cct_delvryadr_10000048;demo_parent_10000031;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000049;10000049;Shipping address;demo_cct_delvryadr_10000049;demo_parent_10000032;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000050;10000050;Shipping address;demo_cct_delvryadr_10000050;demo_parent_10000033;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000051;10000051;Shipping address;demo_cct_delvryadr_10000051;demo_parent_10000034;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000052;10000052;Shipping address;demo_cct_delvryadr_10000052;demo_parent_10000035;;Sollidsbacken 18;0;57251;OSKARSHAMN          ;base.se;Sverige;08-128 42 83;+46.74038267;0;;;;;;;
demo_cct_delvryadr_10000053;10000053;Shipping address;demo_cct_delvryadr_10000053;demo_parent_10000036;TRUE;;0;;;;;;;0;;;;;;;
demo_cct_delvryadr_10000054;10000054;Shipping address;demo_cct_delvryadr_10000054;demo_parent_10000037;;Breda Gatan 86;0;18646;VALLENTUNA          ;base.se;Sverige;08-885 57 08;+46.79242529;0;;;;;;;
demo_cct_delvryadr_10000055;10000055;Shipping address;demo_cct_delvryadr_10000055;demo_parent_10000038;;Storängskroken 30;0;75234;UPPSALA             ;base.se;Sverige;08-128 45 63;+46.74392393;0;;;;;;;
demo_cct_delvryadr_10000056;10000056;Shipping address;demo_cct_delvryadr_10000056;demo_parent_10000039;;Museivägen 5;0;73742;FAGERSTA            ;base.se;Sverige;08-546 69 68;+46.74687326;0;;;;;;;
demo_cct_delvryadr_10000057;10000057;Shipping address;demo_cct_delvryadr_10000057;demo_parent_10000040;;Erik Dahlbergsgatan 49;0;25244;HELSINGBORG         ;base.se;Sverige;08-928 08 47;+46.73966154;0;;;;;;;
